onset	duration	label
130.62	2.56	eyes_closed	
401.59	2.56	eyes_closed	
429.41	2.56	eyes_closed	
586.595	2.56	eyes_closed	
595.685	2.56	eyes_closed	
675.52	2.56	eyes_closed	
700.41	2.56	eyes_closed	
757.19	2.56	eyes_closed	
763.08	2.56	eyes_closed	
765.74	2.56	eyes_closed	
769.64	2.56	eyes_closed	
779.715	2.56	eyes_closed	
784.85	2.56	eyes_closed	
789.59	2.56	eyes_closed	
800.63	2.56	eyes_closed	
808.895	2.56	eyes_closed	
831.725	2.56	eyes_closed	
838.09	2.56	eyes_closed	
845.135	2.56	eyes_closed	
860.87	2.56	eyes_closed	
875.735	2.56	eyes_closed	
878.375	2.56	eyes_closed	
881.57	2.56	eyes_closed	
886.465	2.56	eyes_closed	
