onset	duration	label
4.115	2.56	eyes_closed	
21.44	2.56	eyes_closed	
87.44	2.56	eyes_closed	
93.44	2.56	eyes_closed	
131.725	2.56	eyes_closed	
157.43	2.56	eyes_closed	
190.15	2.56	eyes_closed	
213.715	2.56	eyes_closed	
218.725	2.56	eyes_closed	
223.225	2.56	eyes_closed	
230.56	2.56	eyes_closed	
234.43	2.56	eyes_closed	
244.18	2.56	eyes_closed	
247.345	2.56	eyes_closed	
250.555	2.56	eyes_closed	
253.585	2.56	eyes_closed	
257.41	2.56	eyes_closed	
263.44	2.56	eyes_closed	
277.165	2.56	eyes_closed	
297.82	2.56	eyes_closed	
