onset	duration	label
0.475	2.56	eyes_closed	
7.985	2.56	eyes_closed	
21.79	2.56	eyes_closed	
30.765	2.56	eyes_closed	
47.6	2.56	eyes_closed	
59.565	2.56	eyes_closed	
65.925	2.56	eyes_closed	
75.965	2.56	eyes_closed	
81.385	2.56	eyes_closed	
90.67	2.56	eyes_closed	
119.165	2.56	eyes_closed	
122.965	2.56	eyes_closed	
169.525	2.56	eyes_closed	
198.325	2.56	eyes_closed	
212.725	2.56	eyes_closed	
217.985	2.56	eyes_closed	
222.665	2.56	eyes_closed	
248.925	2.56	eyes_closed	
261.105	2.56	eyes_closed	
269.785	2.56	eyes_closed	
308.745	2.56	eyes_closed	
312.265	2.56	eyes_closed	
326.665	2.56	eyes_closed	
341.065	2.56	eyes_closed	
