onset	duration	label
300.005	2.56	eyes_closed	
305.525	2.56	eyes_closed	
314.135	2.56	eyes_closed	
323.415	2.56	eyes_closed	
337.19	2.56	eyes_closed	
341.105	2.56	eyes_closed	
349.715	2.56	eyes_closed	
353.075	2.56	eyes_closed	
365.075	2.56	eyes_closed	
378.34	2.56	eyes_closed	
383.415	2.56	eyes_closed	
395.81	2.56	eyes_closed	
407.81	2.56	eyes_closed	
422.93	2.56	eyes_closed	
425.735	2.56	eyes_closed	
428.54	2.56	eyes_closed	
431.515	2.56	eyes_closed	
441.35	2.56	eyes_closed	
444.005	2.56	eyes_closed	
456.11	2.56	eyes_closed	
