onset	duration	label
2.355	2.56	eyes_closed	
11.37	2.56	eyes_closed	
23.16	2.56	eyes_closed	
39.8	2.56	eyes_closed	
47.135	2.56	eyes_closed	
78.305	2.56	eyes_closed	
89.105	2.56	eyes_closed	
124.715	2.56	eyes_closed	
147.5	2.56	eyes_closed	
151.565	2.56	eyes_closed	
175.155	2.56	eyes_closed	
179.66	2.56	eyes_closed	
195.26	2.56	eyes_closed	
208.955	2.56	eyes_closed	
251.01	2.56	eyes_closed	
272.675	2.56	eyes_closed	
281.99	2.56	eyes_closed	
292.79	2.56	eyes_closed	
314.39	2.56	eyes_closed	
318.53	2.56	eyes_closed	
370.75	2.56	eyes_closed	
390.455	2.56	eyes_closed	
400.87	2.56	eyes_closed	
415.31	2.56	eyes_closed	
