onset	duration	label
6.185	2.56	eyes_closed	
9.335	2.56	eyes_closed	
12.85	2.56	eyes_closed	
29.615	2.56	eyes_closed	
36.845	2.56	eyes_closed	
40.36	2.56	eyes_closed	
48.05	2.56	eyes_closed	
52.355	2.56	eyes_closed	
56.81	2.56	eyes_closed	
59.87	2.56	eyes_closed	
73.04	2.56	eyes_closed	
80.075	2.56	eyes_closed	
87.005	2.56	eyes_closed	
92.78	2.56	eyes_closed	
95.98	2.56	eyes_closed	
102.87	2.56	eyes_closed	
113.98	2.56	eyes_closed	
126.98	2.56	eyes_closed	
135.005	2.56	eyes_closed	
195.005	2.56	eyes_closed	
