onset	duration	label
50.285	2.56	eyes_closed	
61.82	2.56	eyes_closed	
69.445	2.56	eyes_closed	
80.24	2.56	eyes_closed	
109.535	2.56	eyes_closed	
119.71	2.56	eyes_closed	
162.905	2.56	eyes_closed	
217.395	2.56	eyes_closed	
249.86	2.56	eyes_closed	
342.845	2.56	eyes_closed	
369.475	2.56	eyes_closed	
380.55	2.56	eyes_closed	
391.545	2.56	eyes_closed	
411.595	2.56	eyes_closed	
468.315	2.56	eyes_closed	
530.5	2.56	eyes_closed	
541.3	2.56	eyes_closed	
584.5	2.56	eyes_closed	
603.685	2.56	eyes_closed	
