onset	duration	label
3.89	2.56	eyes_closed	
14.765	2.56	eyes_closed	
31.955	2.56	eyes_closed	
34.985	2.56	eyes_closed	
41.15	2.56	eyes_closed	
58.895	2.56	eyes_closed	
67.655	2.56	eyes_closed	
79.655	2.56	eyes_closed	
91.655	2.56	eyes_closed	
103.655	2.56	eyes_closed	
109.07	2.56	eyes_closed	
112.865	2.56	eyes_closed	
122.69	2.56	eyes_closed	
126.905	2.56	eyes_closed	
130.29	2.56	eyes_closed	
138.41	2.56	eyes_closed	
143.75	2.56	eyes_closed	
149.84	2.56	eyes_closed	
154.67	2.56	eyes_closed	
160.76	2.56	eyes_closed	
