onset	duration	label
0.96	2.56	eyes_closed	
38.835	2.56	eyes_closed	
55.31	2.56	eyes_closed	
74.36	2.56	eyes_closed	
128.1	2.56	eyes_closed	
132.66	2.56	eyes_closed	
155.285	2.56	eyes_closed	
174.15	2.56	eyes_closed	
231.745	2.56	eyes_closed	
237.505	2.56	eyes_closed	
295.635	2.56	eyes_closed	
313.3	2.56	eyes_closed	
327.48	2.56	eyes_closed	
347.935	2.56	eyes_closed	
351.705	2.56	eyes_closed	
355.725	2.56	eyes_closed	
370.275	2.56	eyes_closed	
375.365	2.56	eyes_closed	
387.775	2.56	eyes_closed	
396.76	2.56	eyes_closed	
414.81	2.56	eyes_closed	
437.13	2.56	eyes_closed	
449.795	2.56	eyes_closed	
460.595	2.56	eyes_closed	
464.4	2.56	eyes_closed	
476.41	2.56	eyes_closed	
488.51	2.56	eyes_closed	
504.83	2.56	eyes_closed	
514.085	2.56	eyes_closed	
523.3	2.56	eyes_closed	
587.03	2.56	eyes_closed	
591.005	2.56	eyes_closed	
