onset	duration	label
23.525	2.56	eyes_closed	
27.14	2.56	eyes_closed	
33.14	2.56	eyes_closed	
39.14	2.56	eyes_closed	
43.61	2.56	eyes_closed	
53.285	2.56	eyes_closed	
70.805	2.56	eyes_closed	
78.71	2.56	eyes_closed	
91.1	2.56	eyes_closed	
103.1	2.56	eyes_closed	
110.985	2.56	eyes_closed	
117.575	2.56	eyes_closed	
125.165	2.56	eyes_closed	
130.205	2.56	eyes_closed	
134.18	2.56	eyes_closed	
149.345	2.56	eyes_closed	
155.345	2.56	eyes_closed	
171.365	2.56	eyes_closed	
177.365	2.56	eyes_closed	
189.365	2.56	eyes_closed	
