onset	duration	label
194.945	2.56	eyes_closed	
200.945	2.56	eyes_closed	
206.945	2.56	eyes_closed	
230.945	2.56	eyes_closed	
234.26	2.56	eyes_closed	
241.655	2.56	eyes_closed	
253.655	2.56	eyes_closed	
256.355	2.56	eyes_closed	
264.875	2.56	eyes_closed	
268.565	2.56	eyes_closed	
286.565	2.56	eyes_closed	
292.235	2.56	eyes_closed	
304.235	2.56	eyes_closed	
322.7	2.56	eyes_closed	
327.665	2.56	eyes_closed	
331.145	2.56	eyes_closed	
343.145	2.56	eyes_closed	
352.17	2.56	eyes_closed	
355.145	2.56	eyes_closed	
358.295	2.56	eyes_closed	
