onset	duration	label
3.89	2.56	eyes_closed	
14.27	2.56	eyes_closed	
18.005	2.56	eyes_closed	
21.71	2.56	eyes_closed	
25.04	2.56	eyes_closed	
35.01	2.56	eyes_closed	
38.935	2.56	eyes_closed	
41.74	2.56	eyes_closed	
48.755	2.56	eyes_closed	
60.755	2.56	eyes_closed	
68.655	2.56	eyes_closed	
78.755	2.56	eyes_closed	
126.755	2.56	eyes_closed	
136.275	2.56	eyes_closed	
147.95	2.56	eyes_closed	
156.83	2.56	eyes_closed	
171.77	2.56	eyes_closed	
176.225	2.56	eyes_closed	
180.2	2.56	eyes_closed	
186.35	2.56	eyes_closed	
