onset	duration	label
4.535	2.56	eyes_closed	
9.86	2.56	eyes_closed	
14.255	2.56	eyes_closed	
19.88	2.56	eyes_closed	
25.25	2.56	eyes_closed	
29.675	2.56	eyes_closed	
43.24	2.56	eyes_closed	
64.18	2.56	eyes_closed	
69.655	2.56	eyes_closed	
81.655	2.56	eyes_closed	
88.39	2.56	eyes_closed	
94.12	2.56	eyes_closed	
101.995	2.56	eyes_closed	
117.36	2.56	eyes_closed	
129.36	2.56	eyes_closed	
153.36	2.56	eyes_closed	
163.23	2.56	eyes_closed	
175.23	2.56	eyes_closed	
225.8	2.56	eyes_closed	
235.88	2.56	eyes_closed	
