onset	duration	label
6.59	2.56	eyes_closed	
11.24	2.56	eyes_closed	
29.885	2.56	eyes_closed	
35.765	2.56	eyes_closed	
42.23	2.56	eyes_closed	
45.205	2.56	eyes_closed	
48.355	2.56	eyes_closed	
56.345	2.56	eyes_closed	
59.86	2.56	eyes_closed	
71.855	2.56	eyes_closed	
83.855	2.56	eyes_closed	
98.66	2.56	eyes_closed	
102.76	2.56	eyes_closed	
108.455	2.56	eyes_closed	
120.455	2.56	eyes_closed	
128.99	2.56	eyes_closed	
155.765	2.56	eyes_closed	
167.765	2.56	eyes_closed	
184.565	2.56	eyes_closed	
214.355	2.56	eyes_closed	
