onset	duration	label
13.895	2.56	eyes_closed	
17.21	2.56	eyes_closed	
24.605	2.56	eyes_closed	
27.8	2.56	eyes_closed	
38.6	2.56	eyes_closed	
49.91	2.56	eyes_closed	
98.435	2.56	eyes_closed	
109.67	2.56	eyes_closed	
113.21	2.56	eyes_closed	
134.81	2.56	eyes_closed	
145.61	2.56	eyes_closed	
155.905	2.56	eyes_closed	
163.79	2.56	eyes_closed	
179.765	2.53	eyes_closed	
201.95	2.56	eyes_closed	
223.55	2.56	eyes_closed	
231.635	2.56	eyes_closed	
242.435	2.56	eyes_closed	
254.425	2.56	eyes_closed	
261.515	2.56	eyes_closed	
267.05	2.56	eyes_closed	
273.44	2.56	eyes_closed	
277.1	2.56	eyes_closed	
284.51	2.56	eyes_closed	
295.31	2.56	eyes_closed	
316.91	2.56	eyes_closed	
338.51	2.56	eyes_closed	
349.31	2.56	eyes_closed	
360.11	2.56	eyes_closed	
364.61	2.56	eyes_closed	
