onset	duration	label
34.835	2.56	eyes_closed	
45.08	2.56	eyes_closed	
51.845	2.56	eyes_closed	
58.61	2.56	eyes_closed	
66.515	2.56	eyes_closed	
80.225	2.56	eyes_closed	
92.225	2.56	eyes_closed	
104.225	2.56	eyes_closed	
107.12	2.56	eyes_closed	
182.095	2.56	eyes_closed	
193.835	2.56	eyes_closed	
205.835	2.56	eyes_closed	
229.835	2.56	eyes_closed	
253.835	2.56	eyes_closed	
277.835	2.56	eyes_closed	
289.835	2.56	eyes_closed	
301.835	2.56	eyes_closed	
313.835	2.56	eyes_closed	
329.735	2.56	eyes_closed	
356.215	2.56	eyes_closed	
