onset	duration	label
5.705	2.56	eyes_closed	
11.72	2.56	eyes_closed	
28.205	2.56	eyes_closed	
43.64	2.56	eyes_closed	
49.64	2.56	eyes_closed	
55.64	2.56	eyes_closed	
64.445	2.56	eyes_closed	
69.23	2.56	eyes_closed	
78.26	2.56	eyes_closed	
82.16	2.56	eyes_closed	
95.915	2.56	eyes_closed	
107.915	2.56	eyes_closed	
116.015	2.56	eyes_closed	
121.94	2.56	eyes_closed	
145.94	2.56	eyes_closed	
157.94	2.56	eyes_closed	
162.68	2.56	eyes_closed	
180.845	2.56	eyes_closed	
204.845	2.56	eyes_closed	
246.515	2.56	eyes_closed	
