onset	duration	label
0.005	2.56	eyes_closed	
6.995	2.56	eyes_closed	
16.14	2.56	eyes_closed	
32.595	2.56	eyes_closed	
47.345	2.56	eyes_closed	
78.955	2.56	eyes_closed	
94.635	2.56	eyes_closed	
108.945	2.56	eyes_closed	
132.985	2.56	eyes_closed	
147.385	2.56	eyes_closed	
162.725	2.56	eyes_closed	
236.945	2.56	eyes_closed	
265.745	2.56	eyes_closed	
380.945	2.56	eyes_closed	
432.645	2.56	eyes_closed	
479.005	2.56	eyes_closed	
497.445	2.56	eyes_closed	
586.89	2.56	eyes_closed	
595.385	2.56	eyes_closed	
600.505	2.56	eyes_closed	
686.905	2.56	eyes_closed	
701.305	2.56	eyes_closed	
708.285	2.56	eyes_closed	
