onset	duration	label
4.475	2.56	eyes_closed	
15.275	2.56	eyes_closed	
22.475	2.56	eyes_closed	
26.075	2.56	eyes_closed	
47.675	2.56	eyes_closed	
51.275	2.56	eyes_closed	
54.875	2.56	eyes_closed	
69.275	2.56	eyes_closed	
72.875	2.56	eyes_closed	
76.475	2.56	eyes_closed	
105.275	2.56	eyes_closed	
119.675	2.56	eyes_closed	
148.475	2.56	eyes_closed	
152.075	2.56	eyes_closed	
173.675	2.56	eyes_closed	
191.675	2.56	eyes_closed	
238.475	2.56	eyes_closed	
242.075	2.56	eyes_closed	
245.675	2.56	eyes_closed	
292.475	2.56	eyes_closed	
303.275	2.56	eyes_closed	
360.875	2.56	eyes_closed	
364.475	2.56	eyes_closed	
396.875	2.56	eyes_closed	
