onset	duration	label
12.005	2.56	eyes_closed	
18.005	2.56	eyes_closed	
34.19	2.56	eyes_closed	
70.19	2.56	eyes_closed	
77.225	2.56	eyes_closed	
95.42	2.56	eyes_closed	
107.42	2.56	eyes_closed	
155.42	2.56	eyes_closed	
161.255	2.56	eyes_closed	
166.625	2.56	eyes_closed	
171.725	2.56	eyes_closed	
183.725	2.56	eyes_closed	
192.44	2.56	eyes_closed	
204.44	2.56	eyes_closed	
209.435	2.56	eyes_closed	
231.17	2.56	eyes_closed	
243.215	2.56	eyes_closed	
251.855	2.56	eyes_closed	
263.855	2.56	eyes_closed	
268.115	2.56	eyes_closed	
