onset	duration	label
34.4	2.56	eyes_closed	
41.555	2.56	eyes_closed	
227.74	2.56	eyes_closed	
275.515	2.56	eyes_closed	
279.32	2.56	eyes_closed	
283.23	2.56	eyes_closed	
286.13	2.56	eyes_closed	
290.89	2.56	eyes_closed	
299.465	2.56	eyes_closed	
342.71	2.56	eyes_closed	
349.125	2.56	eyes_closed	
355.28	2.56	eyes_closed	
364.34	2.56	eyes_closed	
423.105	2.56	eyes_closed	
449.605	2.56	eyes_closed	
458.725	2.56	eyes_closed	
473.265	2.56	eyes_closed	
494.935	2.56	eyes_closed	
508.105	2.56	eyes_closed	
544.39	2.56	eyes_closed	
564.675	2.56	eyes_closed	
627.29	2.56	eyes_closed	
674.745	2.56	eyes_closed	
773.19	2.56	eyes_closed	
866.22	2.56	eyes_closed	
