onset	duration	label
6.005	2.56	eyes_closed	
29.33	2.56	eyes_closed	
138.11	2.56	eyes_closed	
153.335	2.56	eyes_closed	
157.385	2.56	eyes_closed	
172.59	2.56	eyes_closed	
177.125	2.56	eyes_closed	
181.22	2.56	eyes_closed	
192.56	2.56	eyes_closed	
207.365	2.56	eyes_closed	
213.79	2.56	eyes_closed	
222.11	2.56	eyes_closed	
228.65	2.56	eyes_closed	
246.62	2.56	eyes_closed	
257.6	2.56	eyes_closed	
263.6	2.56	eyes_closed	
267.425	2.56	eyes_closed	
273.425	2.56	eyes_closed	
279.425	2.56	eyes_closed	
285.425	2.56	eyes_closed	
