onset	duration	label
35	2.56	eyes_closed	
53.885	2.56	eyes_closed	
65.885	2.56	eyes_closed	
191.27	2.56	eyes_closed	
217.655	2.56	eyes_closed	
221.255	2.56	eyes_closed	
230.54	2.56	eyes_closed	
245.81	2.56	eyes_closed	
254.27	2.56	eyes_closed	
257.195	2.56	eyes_closed	
261.65	2.56	eyes_closed	
269.165	2.56	eyes_closed	
281.165	2.56	eyes_closed	
290.255	2.56	eyes_closed	
293.06	2.56	eyes_closed	
298.4	2.56	eyes_closed	
315.845	2.56	eyes_closed	
323.39	2.56	eyes_closed	
346.85	2.56	eyes_closed	
349.775	2.56	eyes_closed	
