onset	duration	label
2.84	2.56	eyes_closed	
6.335	2.56	eyes_closed	
9.605	2.56	eyes_closed	
18.77	2.56	eyes_closed	
22.91	2.56	eyes_closed	
26.69	2.56	eyes_closed	
32.69	2.56	eyes_closed	
38.69	2.56	eyes_closed	
47.48	2.56	eyes_closed	
62.115	2.56	eyes_closed	
66.005	2.56	eyes_closed	
78.005	2.56	eyes_closed	
88.355	2.56	eyes_closed	
100.355	2.56	eyes_closed	
119.18	2.53	eyes_closed	
124.355	2.53	eyes_closed	
134.615	2.53	eyes_closed	
140	2.53	eyes_closed	
152	2.56	eyes_closed	
322.355	2.56	eyes_closed	
