onset	duration	label
0.4	2.56	eyes_closed	
8.315	2.56	eyes_closed	
11.6	2.56	eyes_closed	
28.355	2.56	eyes_closed	
35.93	2.56	eyes_closed	
54.155	2.56	eyes_closed	
70.04	2.56	eyes_closed	
92.02	2.56	eyes_closed	
113.615	2.56	eyes_closed	
126.36	2.56	eyes_closed	
152.375	2.56	eyes_closed	
173.975	2.56	eyes_closed	
181.025	2.56	eyes_closed	
235.025	2.56	eyes_closed	
240.425	2.56	eyes_closed	
255.185	2.56	eyes_closed	
271.295	2.56	eyes_closed	
292.37	2.56	eyes_closed	
295.91	2.56	eyes_closed	
324.635	2.56	eyes_closed	
349.625	2.56	eyes_closed	
360.425	2.56	eyes_closed	
412.015	2.56	eyes_closed	
455.715	2.56	eyes_closed	
481.985	2.56	eyes_closed	
