onset	duration	label
1.875	2.56	eyes_closed	
69.815	2.56	eyes_closed	
94.24	2.56	eyes_closed	
99.785	2.56	eyes_closed	
105.035	2.56	eyes_closed	
110.94	2.56	eyes_closed	
133.055	2.56	eyes_closed	
147.58	2.56	eyes_closed	
158.375	2.56	eyes_closed	
169.175	2.56	eyes_closed	
195.035	2.56	eyes_closed	
198.385	2.56	eyes_closed	
206.51	2.56	eyes_closed	
219.97	2.56	eyes_closed	
230.765	2.56	eyes_closed	
241.95	2.56	eyes_closed	
255.5	2.56	eyes_closed	
263.15	2.56	eyes_closed	
277.19	2.56	eyes_closed	
287.99	2.56	eyes_closed	
293.96	2.56	eyes_closed	
304.76	2.56	eyes_closed	
329.21	2.56	eyes_closed	
335.015	2.56	eyes_closed	
