onset	duration	label
0.005	2.56	eyes_closed	
12.005	2.56	eyes_closed	
18.035	2.56	eyes_closed	
23.015	2.56	eyes_closed	
27.8	2.56	eyes_closed	
32.705	2.56	eyes_closed	
38.405	2.56	eyes_closed	
43.025	2.56	eyes_closed	
47.585	2.56	eyes_closed	
70.445	2.56	eyes_closed	
76.235	2.56	eyes_closed	
108.305	2.53	eyes_closed	
113.66	2.53	eyes_closed	
137.66	2.56	eyes_closed	
144.14	2.56	eyes_closed	
148.01	2.56	eyes_closed	
160.01	2.56	eyes_closed	
165.74	2.56	eyes_closed	
171.29	2.56	eyes_closed	
186.86	2.56	eyes_closed	
192.605	2.56	eyes_closed	
198.785	2.56	eyes_closed	
