onset	duration	label
7.265	2.56	eyes_closed	
24.485	2.56	eyes_closed	
30.65	2.56	eyes_closed	
41.27	2.56	eyes_closed	
45.215	2.56	eyes_closed	
55.325	2.56	eyes_closed	
67.325	2.56	eyes_closed	
79.325	2.56	eyes_closed	
103.325	2.56	eyes_closed	
119.855	2.56	eyes_closed	
123.785	2.56	eyes_closed	
135.785	2.56	eyes_closed	
150.935	2.56	eyes_closed	
154.505	2.56	eyes_closed	
157.565	2.56	eyes_closed	
165.71	2.56	eyes_closed	
168.515	2.56	eyes_closed	
175.835	2.56	eyes_closed	
180.38	2.56	eyes_closed	
197.72	2.56	eyes_closed	
