onset	duration	label
0.005	2.56	eyes_closed	
5.39	2.56	eyes_closed	
12.905	2.56	eyes_closed	
17.465	2.56	eyes_closed	
29.465	2.56	eyes_closed	
53.465	2.56	eyes_closed	
57.245	2.56	eyes_closed	
61.55	2.56	eyes_closed	
67.625	2.56	eyes_closed	
71.15	2.56	eyes_closed	
77.6	2.56	eyes_closed	
83.21	2.56	eyes_closed	
95.21	2.56	eyes_closed	
107.21	2.56	eyes_closed	
111.695	2.56	eyes_closed	
187.13	2.56	eyes_closed	
199.13	2.56	eyes_closed	
218.9	2.56	eyes_closed	
222.005	2.56	eyes_closed	
236.09	2.56	eyes_closed	
