onset	duration	label
210.01	2.56	eyes_closed	
249.675	2.56	eyes_closed	
298.58	2.56	eyes_closed	
328.235	2.56	eyes_closed	
335.735	2.56	eyes_closed	
338.855	2.56	eyes_closed	
347.955	2.56	eyes_closed	
372.245	2.56	eyes_closed	
394.045	2.56	eyes_closed	
422.615	2.56	eyes_closed	
462.035	2.56	eyes_closed	
466.455	2.56	eyes_closed	
478.055	2.56	eyes_closed	
493.64	2.56	eyes_closed	
496.985	2.56	eyes_closed	
508.955	2.56	eyes_closed	
518.225	2.56	eyes_closed	
544.565	2.56	eyes_closed	
547.67	2.56	eyes_closed	
561.035	2.56	eyes_closed	
601.175	2.56	eyes_closed	
608.36	2.56	eyes_closed	
621.52	2.56	eyes_closed	
672.71	2.56	eyes_closed	
