onset	duration	label
10.85	2.56	eyes_closed	
18.845	2.56	eyes_closed	
23.51	2.56	eyes_closed	
31.565	2.56	eyes_closed	
47.255	2.56	eyes_closed	
51.98	2.56	eyes_closed	
56.15	2.56	eyes_closed	
104.15	2.56	eyes_closed	
139.79	2.56	eyes_closed	
144.11	2.56	eyes_closed	
151.79	2.56	eyes_closed	
181.79	2.56	eyes_closed	
194.66	2.56	eyes_closed	
205.505	2.56	eyes_closed	
209.57	2.56	eyes_closed	
221.57	2.56	eyes_closed	
233.57	2.56	eyes_closed	
245.57	2.56	eyes_closed	
249.515	2.56	eyes_closed	
270.62	2.56	eyes_closed	
