onset	duration	label
14.565	2.56	eyes_closed	
69.365	2.56	eyes_closed	
74.225	2.56	eyes_closed	
88.625	2.56	eyes_closed	
105.95	2.56	eyes_closed	
124.505	2.56	eyes_closed	
153.305	2.56	eyes_closed	
174.545	2.56	eyes_closed	
184.865	2.56	eyes_closed	
188.785	2.56	eyes_closed	
203.185	2.56	eyes_closed	
231.6	2.56	eyes_closed	
247.47	2.56	eyes_closed	
275.185	2.56	eyes_closed	
297.805	2.56	eyes_closed	
304.365	2.56	eyes_closed	
310.205	2.56	eyes_closed	
322.025	2.56	eyes_closed	
354.285	2.56	eyes_closed	
363.805	2.56	eyes_closed	
375.845	2.56	eyes_closed	
379.255	2.56	eyes_closed	
412	2.56	eyes_closed	
