onset	duration	label
44.945	2.56	eyes_closed	
93.21	2.56	eyes_closed	
175.175	2.56	eyes_closed	
225.09	2.56	eyes_closed	
235.63	2.56	eyes_closed	
276.405	2.56	eyes_closed	
287.995	2.56	eyes_closed	
331.215	2.56	eyes_closed	
335.34	2.56	eyes_closed	
380.865	2.56	eyes_closed	
383.605	2.56	eyes_closed	
395.065	2.56	eyes_closed	
445.38	2.56	eyes_closed	
463.98	2.56	eyes_closed	
491.415	2.56	eyes_closed	
496.91	2.56	eyes_closed	
553.825	2.56	eyes_closed	
574.47	2.56	eyes_closed	
580.935	2.56	eyes_closed	
593.505	2.56	eyes_closed	
621.645	2.56	eyes_closed	
639.54	2.56	eyes_closed	
657.425	2.56	eyes_closed	
665.04	2.56	eyes_closed	
673.59	2.56	eyes_closed	
730.055	2.56	eyes_closed	
743.29	2.56	eyes_closed	
