onset	duration	label
8.615	2.56	eyes_closed	
14.53	2.56	eyes_closed	
17.435	2.56	eyes_closed	
21.65	2.56	eyes_closed	
27.785	2.56	eyes_closed	
35.045	2.56	eyes_closed	
77.3	2.56	eyes_closed	
87.62	2.56	eyes_closed	
111.575	2.56	eyes_closed	
121.085	2.56	eyes_closed	
140.975	2.56	eyes_closed	
150.605	2.56	eyes_closed	
162.605	2.56	eyes_closed	
174.605	2.56	eyes_closed	
229.685	2.56	eyes_closed	
234.26	2.56	eyes_closed	
267.365	2.56	eyes_closed	
277.415	2.56	eyes_closed	
280.565	2.56	eyes_closed	
355.43	2.56	eyes_closed	
