onset	duration	label
3.98	2.56	eyes_closed	
13.205	2.56	eyes_closed	
18.53	2.56	eyes_closed	
23.285	2.56	eyes_closed	
28.82	2.56	eyes_closed	
33.995	2.56	eyes_closed	
37.805	2.56	eyes_closed	
42.215	2.56	eyes_closed	
51.56	2.56	eyes_closed	
54.38	2.56	eyes_closed	
61.745	2.56	eyes_closed	
65.39	2.56	eyes_closed	
70.865	2.56	eyes_closed	
75.14	2.56	eyes_closed	
78.245	2.56	eyes_closed	
86.03	2.56	eyes_closed	
96.845	2.56	eyes_closed	
112.055	2.56	eyes_closed	
116.195	2.56	eyes_closed	
122.195	2.56	eyes_closed	
