onset	duration	label
5.53	2.56	eyes_closed	
43.325	2.56	eyes_closed	
71.015	2.56	eyes_closed	
146.89	2.56	eyes_closed	
157.685	2.56	eyes_closed	
162.635	2.56	eyes_closed	
176.555	2.56	eyes_closed	
194.855	2.56	eyes_closed	
238.055	2.56	eyes_closed	
283.065	2.56	eyes_closed	
373.455	2.56	eyes_closed	
389.345	2.56	eyes_closed	
410.945	2.56	eyes_closed	
475.745	2.56	eyes_closed	
666.56	2.56	eyes_closed	
684.41	2.56	eyes_closed	
716.98	2.56	eyes_closed	
727.775	2.56	eyes_closed	
762.8	2.56	eyes_closed	
795.56	2.56	eyes_closed	
812.05	2.56	eyes_closed	
