onset	duration	label
257.25	2.56	eyes_closed	
278.42	2.56	eyes_closed	
289.22	2.56	eyes_closed	
300.02	2.56	eyes_closed	
310.82	2.56	eyes_closed	
335.69	2.56	eyes_closed	
342.155	2.56	eyes_closed	
363.755	2.56	eyes_closed	
396.155	2.56	eyes_closed	
406.955	2.56	eyes_closed	
417.755	2.56	eyes_closed	
431.33	2.56	eyes_closed	
455.15	2.56	eyes_closed	
465.95	2.56	eyes_closed	
503.585	2.56	eyes_closed	
516.075	2.56	eyes_closed	
526.3	2.56	eyes_closed	
551.96	2.56	eyes_closed	
562.76	2.56	eyes_closed	
575	2.56	eyes_closed	
582.71	2.56	eyes_closed	
589.205	2.56	eyes_closed	
